"SYMBOL","log2FC","pVal","pAdj","sdSF","sdGC","sTat"
"TRFL10",-0.38006030392298,0.483424663933696,0.890166279129168,3.280212,40.703624,-0.700805085477452
"EMB166",-0.211871480909672,0.784637593488943,0.972371251861514,27.42347,11.49316,-0.273280513380002
"MLS",0.55650832923322,0.340621524429826,0.824206379246646,396.09253,170.21023,0.95293792249022
"ABCB29",-0.83954166066822,0.0109483523786306,0.301644541713405,12.054377,115.226029,-2.54434297819066
"54CP",-0.228554879479516,0.622938991870646,0.934064492015576,28.510998,5.395558,-0.491689316501665
"IQD12",-0.388747547741091,0.494446030342269,0.892591242408171,65.013049,31.177476,-0.683254515051186
"SDP1",-0.0262793318055068,0.906296203278813,0.991318071733747,50.02813,47.76808,-0.117711564581916
"ATHCYSTM12",-0.24307065013523,0.691706653401713,0.951995569835963,848.74301,459.72177,-0.396540070483392
"GYRB3",-0.11866589515266,0.673372766111139,0.946979577737453,32.237607,82.352126,-0.421523621428365
"GYRB2",-0.171693797980181,0.680401586226295,0.949279157973313,33.24845,112.04261,-0.411915190650339
"BHLH101",-0.302242008589309,0.811322348329293,0.97690906572141,136.24701,135.49133,-0.238720462907824
"UUAT1",0.552233951502325,0.0592461977417032,0.513166505709875,131.14266,100.8704,1.88636193974075
"ATMC9",-1.16899231419065,0.296354039311777,0.797412271393234,171.55001,538.11608,-1.04428394357373
"ATSYTC",0.431702530108152,0.542602775372579,0.909490941637351,22.398921,9.591981,0.60888181996349
"ATPAL3",-0.516435160677818,0.599253168259919,0.928332920090106,13.846053,9.311798,-0.525474798210546
"ELF6",-1.02101122352836,0.00284236621741956,0.194450193088854,44.22335,50.41121,-2.98429066175921
"TRXL2.2",0.118516413440152,0.612246094122659,0.932271498402568,66.745637,16.875332,0.506869917891123
"PAT15",-0.293193728441032,0.312265504556563,0.807670388282701,61.53965,53.43891,-1.01047973307253
"ATRZ-1C",0.216097217235015,0.431664227285306,0.869160432672945,152.52673,48.42994,0.786346995205022
"KTF1",-0.349610493229202,0.161559440376298,0.680733991127717,72.96468,47.28977,-1.39984599706913
"ATSGO2",0.0313746105715328,0.873000398173767,0.989168724418599,18.619887,69.015569,0.159848524884494
"CYP84A4",-0.950982082428358,0.044398141201292,0.468902897615778,15.658166,44.016063,-2.01031234425062
"ATZAT6",3.29032298832993,0.0264650793704552,0.404283381164824,145.091267,14.686056,2.21931827220285
"ATLDA",-0.23951653650963,0.787986284860608,0.972962010277628,9.491385,8.921177,-0.26892644674442
"ANAC078",0.105193912957238,0.646411933246471,0.939225779726189,60.96858,122.28864,0.458752465564602
"BTR1",0.20811755893893,0.334812558918054,0.82013861621663,439.9475,180.1127,0.964465576262776
"SIM",1.03299644360958,0.0346239645897848,0.439575408177734,416.514,228.6222,2.11272905929265
"BUP",-0.0893253813241986,0.770495854850725,0.969902938093147,37.945638,11.117047,-0.291726357708972
"VTE5",1.56134122199991,0.0419156889295293,0.461118474527775,17.27528,21.488856,2.03435625637937
"ATPDK1",-0.285955578042168,0.297585352191867,0.798626356645187,177.57058,109.97887,-1.04162547675455
"ATMTM2",-0.326361920313605,0.155563478282628,0.674733484414724,60.74609,59.40721,-1.42015184900435
"DME",-0.270681925687237,0.168969125114679,0.689810344716044,21.925,59.32997,-1.37552375871889
"SIR",-0.242606016642536,0.544546143393058,0.90957770140244,738.4925,603.6889,-0.605952729327131
"ATBIOF",-0.401212501362635,0.130339086863541,0.638933311578574,42.25775,98.43335,-1.51276608342771
"EPCR2",0.0272795670079823,0.949092235313978,0.999682552384648,133.3131,34.8456,0.0638467722762581
"DAP2",-0.108903568846577,0.742775275619355,0.964884777347682,76.156778,53.42324,-0.328180387876997
"ADR1-L2",0.300562933991446,0.449435944822228,0.876564075915838,105.23054,61.09704,0.756355726850005
"ACR12",0.449929873966426,0.0789061157330734,0.557401908418543,674.08792,74.94495,1.75706860781891
"DIV2",0.78733246789179,0.0468586189953076,0.477892025708151,89.32779,32.25411,1.98757585386631
"ATCAT6",0.991604080586368,0.0707935840672144,0.540865039706498,54.524781,31.246916,1.80679926050059
"PPR4",0.246919575303502,0.512686440169939,0.899989152397662,18.7111,43.72045,0.65466037907769
