"SYMBOL","log2FC","pVal","pAdj","sdSF","sdGC","sTat"
"AT-PHH1",0.411560815765335,0.249736536492552,0.64665562172582,42.82818,92.23749,1.15098954560951
"C-NAD-MDH1",-0.37421141544058,0.0577127511198858,0.363908569282022,1155.8959,1409.6232,-1.89787347631848
"CKL13",0.0498372784555578,0.860703327377177,0.969914529366054,199.05846,69.75824,0.175478927385685
"MAC3A",-0.0405633076641469,0.888283293256444,0.977686897555255,272.88694,315.54315,-0.140476785290978
"PDLP2",-0.144759794114795,0.670151661509206,0.902007132638575,223.82518,173.6699,-0.42593987028329
"TPR4",-0.0446755533663292,0.838066034864468,0.963181776908667,105.16427,31.29397,-0.204367871867728
"BDL",0.0770183842832039,0.790068785987092,0.948575775684275,62.90749,96.71882,0.266221291886354
"AAO4",-3.29856897750864,0.143789983583942,0.524914081573478,0,4.171285,-1.46182203716521
"ATXIA",0.897999773572217,0.377812567818271,0.748481655574913,13.493069,4.9955611,0.881933873506019
"YUC3",0.283368546571659,0.587118052256851,0.867402543223209,165.7588,81.16776,0.543017066009561
"HCAR",2.90748415719898,5.10068151694966e-05,0.0087020094750863,34.416085,6.328741,4.050965102271
"MEE4",-0.116058674951948,0.585754250547754,0.867127132962566,185.05395,238.6991,-0.544998934326637
"ATPOP5",-0.477703364373519,0.244694461850968,0.641158029286369,64.385215,42.858185,-1.16333290085377
"LIP2",-0.216790187254165,0.593781860997936,0.870932210317641,58.632165,11.483668,-0.533363670197099
"FLIP",-0.57357443391976,0.391470276531393,0.75925670527547,17.279484,12.753389,-0.856954055839685
"KAB1",-0.274124269634983,0.169209401363804,0.561456255889561,98.65786,398.89103,-1.37474859025464
"KAT1",-0.726541934640234,0.111047409613027,0.473661530677908,20.2025,24.70469,-1.59350293864463
"CTF18",0.234395639258381,0.626128800109362,0.884441884440994,64.643664,28.040264,0.487182790255585
"AT",-0.066698399638819,0.612563948064219,0.877907345118796,42.25104,292.57364,-0.506416992628648
"ATVAMP726",-0.578457350739611,0.127114547361685,0.501913444694188,32.130628,7.227904,-1.52557979435952
"SDI2",-0.23357754482783,0.611166272845614,0.877253512257307,196.2696,124.39857,-0.50840938446665
"TOR2",-0.433700194590932,0.0763295647299407,0.410252017749465,844.7059,2177.8538,-1.77239166314721
"ATUBP2",0.302570311871162,0.301823665034481,0.69237471630931,64.64022,12.73138,1.03253050462774
"ATPRMT10",-0.259070828422932,0.395191720440176,0.761063345098946,222.7605,406.7818,-0.8502399040586
"ATHMGB15",1.32097125406897,0.113254991772581,0.476688771476148,10.443243,2.569641,1.58373080389193
"ATTIC20",-0.0967826929722782,0.65536685791046,0.895828183438455,146.52362,63.42263,-0.44631896628604
"ATTAF6",0.33547785862817,0.143500245660598,0.524767010117464,62.33799,41.66005,1.46287989716352
"LBR-1",-0.242302005050225,0.475008988382575,0.810126987200369,7.254417,28.729781,-0.714352900628771
"ATPDI10",-0.551746760755163,0.141930212148424,0.522190265368655,183.24416,174.26047,-1.4686409112171
"ATPFA-DSP1",-1.05661530871725,0.221653928904941,0.615879778015865,69.203473,43.228098,-1.222142009989
"ACO4",0.921086327900663,0.280878177930698,0.675531816066838,384.40454,26.74537,1.07834868531105
"ATGTF2H2",-0.408758717995644,0.224259943774926,0.618945741755845,66.77878,80.70419,-1.21527835676167
"CLE20",1.22892511856549,0.00669074229587993,0.130405233462164,15.412084,9.690543,2.71185713420983
"MAPKKK18",-0.619470580059798,0.529816690907171,0.837692955512967,3.032708,2.840629,-0.628285863046536
"ATKAO1",0.64838170317147,0.0454787348176779,0.323613398946511,125.89864,29.38075,2.00019941643715
"AXR1",-0.238927292819706,0.264239454835144,0.659452921285309,21.74153,70.99112,-1.11642687545892
"EMB2394",0.149291252295973,0.526439601153267,0.836137229727697,35.33877,16.84449,0.633450338921526
"ATGLR3.4",1.43804375149971,0.337427166563056,0.720733083648561,10.053327,3.440994,0.959261219668769
"HDG2",0.258382863230351,0.783433183093301,0.946333488183939,3.372004,1.099548,0.274847786394038
"PR9",0.486857090210662,0.677512881628104,0.904904666383139,14.711497,12.364304,0.415859411393356
