ID	Log2fc_(FLT)v(GC)	Stat_(FLT)v(GC)	P.value_(FLT)v(GC)	Adj.p.value_(FLT)v(GC)
AT5G64610	-0.039981583	-0.248824929	0.803496207	0.900885864
AT5G64620	0.562406427	2.013467228	0.044065499	0.153769888
AT5G64630	0.653823198	3.090795359	0.001996212	0.016324029
AT5G64640	0.431499698	2.698782131	0.006959372	0.041370414
AT5G64650	0.662768263	2.905032742	0.003672147	0.025771492
AT5G64660	-0.27698146	-0.609104551	0.542455141	0.736173299
AT5G64667	0.385999764	0.508795566	0.610895528	0.784589737
AT5G64670	0.551654587	3.146547231	0.001652106	0.014219845
AT5G64680	-0.109752686	-0.571397814	0.567730011	0.754587131
AT5G64687	-0.30779989	-0.705856065	0.480277652	0.688584432
AT5G64690	-1.479580759	-3.485440174	0.000491328	0.00572396
AT5G64700	-0.684019322	-1.371346824	0.170266866	0.375439165
AT5G64710	0.337526424	1.293326121	0.19589829	0.410481286
AT5G64720	-1.222834468	-1.210722687	0.226001704	NA
AT5G64730	0.264677131	1.165727986	0.243724441	0.469262016
AT5G64740	-0.111515269	-0.531856069	0.594825686	0.774972922
AT5G64750	0.912086919	1.41987833	0.155643106	0.355456646
AT5G64760	0.374261097	1.814093446	0.06966334	0.210550128
AT5G64770	1.918260645	3.139428599	0.001692777	0.014488181
AT5G64780	0.100488069	0.429298692	0.667705869	0.820915132
AT5G64790	-0.954120224	-0.617974191	0.536592351	0.731631076
AT5G64800	-1.017323922	-0.831372285	0.405763351	NA
AT5G64810	-0.648238282	-0.845753746	0.397690134	0.623499471
AT5G64813	0.003513709	0.037665231	0.969954598	0.9876005
AT5G64816	0.996850113	4.399425786	1.08537686640001e-05	0.000296029
AT5G64820	-1.796971139	-1.776581583	0.075637108	NA
AT5G64830	0.238911741	1.067512492	0.285740476	0.516490728
AT5G64840	-0.059441185	-0.256518717	0.79755033	0.897486528
AT5G64850	0.328043239	1.476458576	0.139820828	0.331394851
AT5G64860	0.630179846	3.10368341	0.001911277	0.015829785
AT5G64870	-0.428085014	-0.852596832	0.39388292	0.62039177
AT5G64880	-0.290231695	-1.026039644	0.304872898	0.536038994
AT5G64890	-0.091542031	-0.100987208	0.919560615	0.963761497
AT5G64900	-0.506232586	-0.726038129	0.467815396	0.67913699
AT5G64905	0.293507398	0.234771044	0.814386443	0.906237174
AT5G64910	-0.784085652	-1.671766363	0.094570402	0.257090489
AT5G64920	-0.202188857	-1.399144185	0.16176975	0.364155699
AT5G64930	-0.527539246	-3.16150925	0.001569538	0.013706948
AT5G64940	0.737276057	4.371334155	1.23489630833307e-05	0.000331371
AT5G64950	0.138737153	0.641677827	0.521082389	0.720031572
AT5G64960	0.002065153	0.020580012	0.983580685	0.99320884
AT5G64970	-0.131971657	-0.618876297	0.535997854	0.73120136
AT5G64980	0.643008544	2.365645171	0.017998685	0.081832991
AT5G64990	0.579332489	1.385266209	0.165971082	0.369680922
AT5G65000	0.45662976	3.149196224	0.001637202	0.01414312
AT5G65005	-1.1167941	-1.240255755	0.214880812	NA
AT5G65010	1.042417782	5.493554239	3.93924048040688e-08	3.28481827156509e-06
AT5G65020	-0.158015533	-0.947897754	0.343181509	0.573118785
AT5G65030	-0.697850092	-2.213707083	0.026848935	0.108758628
AT5G65040	-1.212699375	-4.534718572	5.76803427531909e-06	0.000182412
AT5G65050	0.204274146	0.686715557	0.492261992	0.697583237
AT5G65060	-0.00793599	-0.045416305	0.963775485	0.984813627
AT5G65070	0.308117919	0.692447146	0.488656567	0.694859424
AT5G65080	-0.454834004	-1.375155793	0.16908315	0.37406994
AT5G65090	-0.290104727	-0.873235902	0.38253451	0.610276717
AT5G65100	0.140141721	0.405371657	0.685204341	0.832008299
AT5G65110	-0.136312284	-0.865972208	0.386505403	0.613578103
AT5G65120	0.429444293	2.0072483	0.044723231	0.155342785
AT5G65130	-0.303638589	-0.582518815	0.560217272	0.749049128
AT5G65140	-0.122135482	-0.615099142	0.538489249	0.732843075
AT5G65158	-0.580759792	-1.017765844	0.308789248	0.53941897
AT5G65160	-0.53773325	-2.003333193	0.045141537	0.156328946
AT5G65165	0.250807418	0.238601215	0.811414823	0.904650871
AT5G65170	-0.319889875	-1.456527368	0.14524689	0.339854057
AT5G65180	0.021732262	0.163413347	0.870192994	0.936360021
AT5G65200	-0.765278308	-3.103127173	0.001914873	0.015848285
AT5G65205	0.200053089	0.807999926	0.419090625	0.641463029
AT5G65207	-1.385194942	-2.857035506	0.00427618	0.02891883
AT5G65210	-1.343683098	-6.428730316	1.28674178920379e-10	3.0238432046289e-08
AT5G65220	0.379367625	1.789546323	0.073526874	0.217911176
AT5G65225	-0.459504636	-0.175463328	0.860715584	NA
AT5G65230	-0.932252098	-1.731710725	0.08332508	0.236918871
AT5G65240	-0.36826344	-1.577248027	0.114738466	0.292220802
AT5G65250	0.210139179	1.233345295	0.217446965	0.438836195
AT5G65260	0.188250826	1.809492406	0.070374539	0.211888656
AT5G65270	0.331790916	2.041336208	0.04121742	0.14657953
AT5G65280	-0.006843179	-0.021354894	0.982962555	0.992906558
AT5G65290	-0.034966719	-0.303193568	0.76174235	0.87753721
AT5G65300	0.626638449	1.600218668	0.109550082	0.283412045
AT5G65310	0.597557287	3.776444833	0.000159083	0.002442944
AT5G65320	-0.159187557	-0.255418763	0.798399681	0.897895711
AT5G65330	-1.265750845	-1.118472982	0.263365039	NA
AT5G65340	-0.957300396	-1.675990471	0.093740059	0.255340414
AT5G65350	0.715284179	1.179288295	0.238283398	0.463518156
AT5G65360	0.985730572	3.736759513	0.000186407	0.002767556
AT5G65370	-0.48494248	-0.459736193	0.645705588	NA
AT5G65380	-0.317831561	-1.551537721	0.120772875	0.3024522
AT5G65390	0.522341602	2.000168459	0.045482076	0.157250782
AT5G65400	0.682182379	2.193401575	0.028278459	0.113099252
AT5G65410	1.021120559	4.682853061	2.82909319092818e-06	0.000105814
AT5G65420	0.795841578	3.158700057	0.001584745	0.013787993
AT5G65430	-0.122358194	-0.74716212	0.454965707	0.668948819
AT5G65440	0.142778631	0.931936452	0.351369368	0.581367495
AT5G65450	0.338323007	1.388269374	0.165055034	0.368381175
AT5G65460	-0.008684876	-0.07869664	0.937273918	0.97236891
AT5G65470	0.320027776	1.532477712	0.125404593	0.309651652
AT5G65480	-0.99606907	-2.665998392	0.007676006	0.04424851
AT5G65490	-0.358835276	-1.39164909	0.164028686	0.367005902
AT5G65495	-0.367555151	-1.968023796	0.0490653	0.165964554
AT5G65500	-0.955084693	-2.978971997	0.002892172	0.021510992
AT5G65510	0.25454267	0.7248932	0.468517553	0.679370799
AT5G65520	0.042956626	0.257076417	0.797119782	0.897237009
AT5G65530	-0.582182373	-3.266952528	0.001087119	0.010429619
AT5G65540	0.108748554	0.563709376	0.572951935	0.758318738
AT5G65550	-0.103977963	-0.181427375	0.856032133	0.929345548
AT5G65560	0.173813146	1.137245184	0.255435803	0.482416746
AT5G65570	-0.550283828	-2.457538891	0.013989266	0.068749531
AT5G65575	-0.152875081	-0.842132427	0.399713832	0.62537608
AT5G65580	-0.270497234	-0.26580853	0.790386673	0.893010903
AT5G65590	0.155021238	0.464924307	0.641985663	0.80610077
AT5G65600	-0.715739845	-0.558100523	NA	NA
AT5G65609	-0.267931669	-0.646875005	0.517712844	0.717721953
AT5G65610	2.261490802	3.00872006	0.002623507	0.020090554
AT5G65613	0.725674141	1.599610447	0.109685029	0.283504301
AT5G65620	0.275247291	2.182432257	0.029077646	0.115206306
AT5G65630	0.064155186	0.336904494	0.736188898	0.862582328
AT5G65640	-0.025259013	-0.10740911	0.914464428	0.961311671
AT5G65650	0.122873868	0.748631168	0.454079541	0.668321663
AT5G65660	-1.11383762	-3.678507902	0.000234602	0.00329392
AT5G65670	-0.453518881	-3.61278431	0.000302927	0.004006588
AT5G65683	-0.178893698	-0.915794308	0.359774789	0.589048023
AT5G65685	0.32388817	2.068490898	0.038593886	0.139770664
AT5G65687	0.134242339	0.730826541	0.46488511	0.676690989
AT5G65690	-0.631133159	-1.3178699	0.187547204	0.399307882
AT5G65700	0.195788133	1.381701012	0.167063523	0.37108391
AT5G65710	-0.871554883	-3.681309151	0.000232039	0.003263844
AT5G65720	0.005792024	0.023747417	0.981054083	0.992104032
AT5G65730	0.688842142	1.217457475	0.223430207	0.446879622
AT5G65740	0.617030317	2.23273206	0.025566619	0.10497836
AT5G65750	-0.112096193	-0.367314988	0.713384075	0.84968415
AT5G65760	0.284179646	2.00675299	0.044775971	0.155447058
AT5G65770	-0.447517639	-3.09733274	0.001952706	0.01605857
AT5G65780	0.025090878	0.215265483	0.829560339	0.914644471
AT5G65790	-1.117497655	-3.390091423	0.000698693	0.007412265
AT5G65800	1.566700251	5.40462828	6.4942931875107e-08	4.97005694103409e-06
AT5G65810	0.682203339	3.313612051	0.000920992	0.009216016
AT5G65820	0.064235893	0.252226236	0.8008662	0.898888081
AT5G65830	-0.176696381	-0.794118232	0.427126605	0.64706923
AT5G65840	0.641483635	2.193182752	0.028294215	0.113123373
AT5G65850	0.279282526	0.446697766	0.655093295	0.814011938
AT5G65860	0.128698264	0.805830338	0.420340682	0.642102822
AT5G65870	-0.290808429	-0.69733715	0.485591824	0.692363412
AT5G65880	0.467672349	2.024205123	0.042949051	0.151077642
AT5G65890	-0.177508358	-0.417935555	0.675994236	0.826199614
AT5G65900	0.164596677	1.326308562	0.184737512	0.395829639
AT5G65910	-0.186456817	-0.987798067	0.323251554	0.554687079
AT5G65920	0.171412193	0.8528509	0.393741993	0.62039177
AT5G65925	-0.380423155	-1.664511922	0.096010171	0.259548759
AT5G65930	0.348335628	1.979057929	0.047809484	0.162829403
AT5G65940	0.036831316	0.193580571	0.846504312	0.924510507
AT5G65950	-0.184529664	-1.321485417	0.186339562	0.3978321
AT5G65960	-0.073798383	-0.443269873	0.657570544	0.815435142
AT5G65970	-1.627850495	-5.824570559	5.72596429983779e-09	6.76216037744803e-07
AT5G65980	-1.160524246	-4.697276445	2.63653502351505e-06	0.000100064
AT5G65990	0.633262511	2.873766486	0.004056087	0.027772176
AT5G66000	0.258106323	0.94004816	0.347192858	0.577090102
AT5G66005	0.807753816	3.87514457	0.000106561	0.001810921
AT5G66010	-0.441025905	-1.694764607	0.090120084	0.24877121
AT5G66030	-0.463404405	-2.650020349	0.008048692	0.045839125
AT5G66040	-0.506547724	-1.766429504	0.077323819	0.22563882
AT5G66050	-0.415990938	-3.279421297	0.001040202	0.010100782
AT5G66052	-0.501073583	-1.480994607	0.138608011	0.329927907
AT5G66055	0.082910959	0.451330482	0.651751379	0.81215832
AT5G66060	0.205675946	0.804206869	0.421277513	0.642603133
AT5G66070	-0.465315722	-1.368231062	0.171239762	0.376691855
AT5G66080	0.129549856	0.757522963	0.448736614	0.664535794
AT5G66090	0.075165652	0.316269465	0.751797986	0.871913267
AT5G66100	0.058776547	0.511412984	0.609061905	0.783512592
AT5G66110	0.144744842	0.277369249	0.781496592	0.8883329
AT5G66120	0.328794978	1.232908692	0.217609832	0.439006784
AT5G66130	0.140904212	0.583595546	0.559492458	0.748683444
AT5G66140	0.112553811	0.770698845	0.440885457	0.657322912
AT5G66150	0.044611865	0.082771308	0.934033384	0.970551327
AT5G66160	-0.423175789	-2.530195643	0.011399894	0.058954142
AT5G66170	-0.520510014	-2.012702803	0.044145904	0.153911953
AT5G66180	-0.609986038	-2.694095256	0.007057999	0.041729186
AT5G66190	0.782577972	3.926625782	8.61458517693984e-05	0.001528744
AT5G66200	-0.276663685	-1.456106619	0.145363148	0.340023491
AT5G66210	0.263042438	1.333543771	0.182353421	0.392783293
AT5G66220	0.790367579	0.694247252	0.487527164	NA
AT5G66230	-0.348396423	-1.287055176	0.198075057	0.413330003
AT5G66240	-0.093147852	-0.691423714	0.489299306	0.695263443
AT5G66250	-0.536522379	-3.16117669	0.001571332	0.013713377
AT5G66260	0.211420549	0.455241242	0.648935693	0.809959293
AT5G66270	0.419753839	1.013248637	0.310941414	0.541633124
AT5G66280	-0.036407672	-0.155956436	0.87606736	0.939768865
AT5G66290	0.05917593	0.28546795	0.775285655	0.884861694
AT5G66300	-0.878318878	-2.38971993	0.016861225	0.078086856
AT5G66310	0.31490829	1.653662747	0.098196056	0.263611223
AT5G66320	-0.150384464	-0.711218663	0.476948745	0.686012118
AT5G66330	0.466800792	1.708128213	0.087612555	0.244669055
AT5G66350	-0.121489167	-0.277808846	0.7811591	0.888166673
AT5G66360	-0.294763045	-1.883461638	0.059637834	0.189573258
AT5G66370	0.011260394	0.007307541	0.994169478	NA
AT5G66380	0.292076399	1.247469166	0.212225519	0.431997038
AT5G66390	-1.08825951	-3.250174905	0.001153341	0.010939751
AT5G66400	0.486690357	0.418447888	0.67561968	0.82588755
AT5G66410	0.534981376	4.008197416	6.11839658516289e-05	0.001179023
AT5G66420	0.138643926	0.754191118	0.45073447	0.666178803
AT5G66430	0.134774145	0.188604397	0.850402886	NA
AT5G66440	0.553828305	1.848113146	0.064585976	0.200078927
AT5G66450	0.4080057	2.284968023	0.022314703	0.095394665
AT5G66460	0.576884263	2.007052864	0.044744034	0.155368651
AT5G66470	1.008608327	4.196782763	2.70733389517065e-05	0.000625029
AT5G66480	-0.390684893	-0.855538869	0.392252896	0.618971299
AT5G66490	-1.128457758	-3.33307913	0.000858905	0.008718337
AT5G66500	-0.327207591	-1.370036994	0.170675354	0.375983534
AT5G66510	0.32870653	2.717990644	0.00656797	0.039771945
AT5G66520	-0.119955034	-0.073627226	0.941307007	0.974486785
AT5G66530	0.772037047	3.245375117	0.00117296	0.011075046
AT5G66540	-0.230785755	-0.870558709	0.38399515	0.611558087
AT5G66550	0.572969767	2.947169632	0.003206972	0.023185273
AT5G66558	-0.518898079	-2.908331482	0.00363363	0.025571054
AT5G66560	0.332909667	1.828077355	0.067537943	0.206528686
AT5G66570	0.47100157	1.369097786	0.17096871	0.376451547
AT5G66580	0.899874621	2.721780453	0.006493126	0.039421343
AT5G66590	0.046648803	0.169858794	0.865121188	0.933200042
AT5G66595	-1.135471905	-1.414974631	0.157075934	NA
AT5G66600	0.514761912	2.737929936	0.006182725	0.038073343
AT5G66607	0.424670474	0.677068722	0.498362353	0.70236943
AT5G66610	0.514234483	2.494780663	0.012603501	0.063536392
AT5G66620	-0.287663565	-1.357053839	0.174764104	0.381335591
AT5G66630	-0.865097787	-2.813419827	0.004901761	0.032086488
AT5G66631	-0.265238293	-1.030354909	0.302843432	0.533882886
AT5G66640	-1.046390767	-1.374431527	0.169307754	0.37442442
AT5G66650	-0.373986647	-1.808828419	0.070477664	0.212034508
AT5G66658	-0.573158621	-1.29925583	0.193856147	0.407615172
AT5G66660	-0.910580365	-0.857539895	0.391146576	0.618208227
AT5G66670	-0.354911578	-0.98723997	0.323525011	0.554976098
AT5G66675	0.009040067	0.032762668	0.973863849	0.989126973
AT5G66680	0.31838147	2.203858636	0.027534287	0.110847066
AT5G66690	0.292747286	1.30849364	0.19070593	0.403306378
AT5G66700	0.478899275	0.848640767	0.396081215	0.621993214
AT5G66710	0.462741595	0.646544936	0.517926506	0.717876685
AT5G66720	-0.051824119	-0.292959843	0.769552847	0.881345229
AT5G66730	-0.320569036	-2.34972837	0.018787115	0.084200008
AT5G66740	-0.243721714	-0.363928377	0.715911494	0.850951867
AT5G66750	0.384187631	2.151808224	0.031412462	0.121135575
AT5G66760	0.353545164	1.362946474	0.17289938	0.379052402
AT5G66770	-0.237258246	-1.128280156	0.259201621	0.486395041
AT5G66780	0.487656927	0.496968418	0.619211322	0.789942835
AT5G66790	-0.933127502	-2.632941336	0.008464897	0.047614176
AT5G66800	0.995772331	3.549829982	0.00038548	0.004757662
AT5G66810	-0.213450359	-1.747528665	0.080545677	0.231573798
AT5G66815	0.004483595	0.008216017	0.993444641	0.997087557
AT5G66816	-0.516118803	-0.603679403	0.546056811	NA
AT5G66820	-0.353475489	-2.295505545	0.021704169	0.093682281
AT5G66830	-0.439623437	-0.827099928	0.408180425	0.632497508
AT5G66840	-0.260943689	-0.584564506	0.55884058	0.74829073
AT5G66850	0.036994586	0.259457639	0.795282162	0.896122415
AT5G66860	0.130323882	0.729521665	0.46568262	0.677512736
AT5G66870	-0.877560575	-3.318032799	0.000906538	0.009117139
AT5G66880	-0.24601946	-2.021348714	0.04324368	0.151799405
AT5G66890	0.222700729	0.232416745	0.816214345	NA
AT5G66900	-0.033900535	-0.121256879	0.903487574	0.95548154
AT5G66910	-0.409697853	-1.880770126	0.060003196	0.190316884
AT5G66920	0.310888488	1.782782222	0.074621761	0.219923393
AT5G66930	-0.425329854	-2.862264973	0.004206251	0.028571804
AT5G66940	0.415490376	1.04054321	0.2980876	0.528793748
AT5G66950	-0.421566382	-2.452130107	0.01420133	0.069527346
AT5G66960	-0.168050686	-0.373052373	0.709109465	0.846934222
AT5G66970	-0.440737292	-0.261573274	0.793650451	NA
AT5G66980	0.212565457	0.164529983	0.869313946	NA
AT5G66985	0.018049455	0.037139839	0.970373507	0.987644074
AT5G66990	0.333344989	0.414004454	0.678870845	NA
AT5G67000	-0.73609701	-0.848314496	0.396262847	NA
AT5G67010	-2.647188727	-1.309928486	0.190220029	NA
AT5G67020	-0.430195996	-1.401899127	0.160945371	0.363039951
AT5G67030	-0.284587505	-1.178925174	0.238427973	0.46354129
AT5G67040	-0.045599733	-0.028771236	0.977047042	NA
AT5G67050	-0.927111486	-1.329969935	0.183528177	0.39411768
AT5G67060	0.416978822	1.565121096	0.117554518	0.296968711
AT5G67070	1.231039064	8.691367385	3.58102978429353e-18	7.57387799378083e-15
AT5G67080	-0.144012696	-0.131793367	0.895147733	0.950593939
AT5G67090	-1.093796057	-3.840446968	0.000122811	0.002012103
AT5G67100	0.549075622	2.175325024	0.029605769	0.116603725
AT5G67110	0.813394248	3.461505682	0.000537163	0.00608368
AT5G67120	0.338136397	0.249514199	0.802963059	NA
AT5G67130	0.327196178	2.432044758	0.015013852	0.072245039
AT5G67140	-0.088448389	-0.247287055	0.804686076	0.901178087
AT5G67150	0.344201507	1.863446434	0.062399482	0.195729264
AT5G67160	-0.041237204	-0.173997687	0.86186728	0.931645302
AT5G67170	-0.177440299	-0.834515288	0.403990676	0.629274443
AT5G67180	0.499333791	1.382138891	0.166929059	0.370962323
AT5G67190	-1.078388265	-3.670201267	0.00024236	0.003368277
AT5G67200	0.406081183	1.764512156	0.077645791	0.226267253
AT5G67210	-0.078372607	-0.27711354	0.781692926	0.888426278
AT5G67220	0.231633229	1.75292477	0.079614921	0.229949241
AT5G67230	0.587897423	3.320894465	0.000897295	0.009056642
AT5G67240	-0.256278125	-1.247231395	0.212312664	0.431997038
AT5G67245	-0.102010644	-0.368927279	0.71218193	0.848773761
AT5G67250	-0.218728787	-1.062443708	0.2880343	0.518863182
AT5G67260	0.212025903	1.21241939	0.225351882	0.448986173
AT5G67265	-1.443703579	-1.213517109	0.224932177	NA
AT5G67270	-0.510250679	-2.066675064	0.038764782	0.14019317
AT5G67280	0.996216539	6.320731499	2.60328013855455e-10	5.26654890638884e-08
AT5G67290	-0.189363553	-0.886937229	0.375112696	0.603318139
AT5G67300	-0.012241836	-0.065797509	0.947539039	0.977063015
AT5G67310	0.118159273	0.289722429	0.772028596	0.882920183
AT5G67320	-0.023996336	-0.120788394	0.903858643	0.955632368
AT5G67330	-0.476635312	-2.308310106	0.020981895	0.091361366
AT5G67340	-0.913532036	-1.466843354	0.142418673	0.335633147
AT5G67350	0.021396286	0.056236825	0.955153145	0.981087767
AT5G67360	0.427250017	2.589610653	0.009608454	0.052107384
AT5G67370	-0.371395339	-1.066705067	0.286105038	0.517029184
AT5G67380	-0.187293816	-1.387311556	0.165346781	0.368926139
AT5G67385	1.077102838	4.901173118	9.52660593182378e-07	4.45131289920109e-05
AT5G67390	-0.434188329	-1.243823975	0.213564355	0.433595838
AT5G67400	-0.362181775	-1.062124776	0.288179044	0.519043544
AT5G67410	0.286103198	0.889697108	0.373628547	0.601763112
AT5G67411	-0.775030588	-1.595627579	0.110571966	0.285099944
AT5G67420	-0.5979146	-2.130085326	0.03316457	0.125930098
AT5G67430	-0.909026969	-1.838431327	0.065998873	0.203076811
AT5G67440	-0.389706368	-2.03877464	0.041472524	0.14723917
AT5G67450	-0.776257295	-2.525751327	0.011545117	0.059542706
AT5G67460	0.447345149	2.407550947	0.016059921	0.075634427
AT5G67470	0.270715937	1.85769998	0.063211631	0.197292541
AT5G67480	0.282333953	0.900337387	0.36794073	0.596733433
AT5G67488	-0.531778297	-1.439658688	0.149963987	0.34750121
AT5G67490	0.218442131	1.137226883	0.255443451	0.482416746
AT5G67500	0.379973111	1.739031494	0.082029223	0.234390799
AT5G67510	0.684019227	4.476059371	7.603334940073e-06	0.000225053
AT5G67520	-0.622382218	-2.724553899	0.006438842	0.039173551
AT5G67530	-0.008348471	-0.048578484	0.961255217	0.98376635
AT5G67540	-0.137251383	-1.251061925	0.210911886	0.430389003
